E_keV,dNdE,unc,,,,
1558,0.00022471,0.000000465018,,,,
1564,0.000218334,0.000000464691,,,,
1570,0.000212006,0.000000464162,,,,
1576,0.000205727,0.000000463429,,,,
1582,0.000199499,0.000000462488,,,,
1588,0.000193324,0.000000461335,,,,
1594,0.000187205,0.000000459967,,,,
1600,0.000181142,0.000000458379,,,,
1606,0.00017514,0.00000045657,,,,
1612,0.000169198,0.000000454536,,,,
1618,0.000163321,0.000000452272,,,,
1624,0.000157509,0.000000449775,,,,
1630,0.000151764,0.000000447042,,,,
1636,0.00014609,0.00000044408,,,,
1642,0.000140487,0.000000440889,,,,
1648,0.000134959,0.000000437451,,,,
1654,0.000129508,0.000000433762,,,,
1660,0.000124135,0.000000429821,,,,
1666,0.000118842,0.000000425622,,,,
1672,0.000113633,0.000000421162,,,,
1678,0.000108509,0.000000416438,,,,
1684,0.000103472,0.000000411446,,,,
1690,0.0000985251,0.000000406182,,,,
1696,0.0000936698,0.000000400643,,,,
1702,0.0000889088,0.000000394825,,,,
1708,0.0000842444,0.000000388725,,,,
1714,0.0000796787,0.000000382339,,,,
1720,0.0000752141,0.000000375662,,,,
1726,0.0000708529,0.000000368692,,,,
